track,artist,popularity,lyrics
Aku Cah Kerjo,Pendhoza,45,"Bebasan nunggu mongso rendeng
Anggongku le ngenteni kowe
Wes ono sesasi genep dino iki
Mas yen pancen tresnoku iki
Mbok anggep ra ono gunane
Aku ra kuciwo lan aku ra loro
Dek lungaku ra keget cidro
Aku lagi pengen mikir kerjo
Tak jaluk kowe ojo keloro-loro
Dek tresnaku mung siji kowe
Langit b-mi kang dadi seksine
Yen neng ati ra ono wanito liyo
Kowe rasah sok mutusi, aku ra neng endi-endi
Aku lungo amung golek rejeki
Pangapurane awakku ra tau nyanding sliramu
Mergo tuntutan kerjoku nganti ora nduwe wektu
Wektu kanggo ngancani ugo ngeterke nyanyi
Kowe kudu ngerti lungaku golek rejeki
Dongakno lakuku ngayahi kewajibanku
Senajan abot kanggomu nanging kuatno atimu
Wes dadi kahanan aku lungo adoh paran
Ora bakal kelegan nyanding wedokan liyan
Dek lungaku ra keget cidro
Aku lagi pengen mikir kerjo
Tak jaluk kowe ojo keloro-loro
Dek tresnaku mung siji kowe
Langit b-mi kang dadi seksine
Yen neng ati ra ono wanito liyo
Ojo keloro-loro lungaku ra keget cidro
Opo meneh nganti mikir aku wes ora tresno
Yo mung kowe sing tansah ono neng njero dodo
Ra ono trensno liyo mergo aku tansah setio
Kudu percoyo tresnoku iki mung siji kowe
Wani sumpah mati neng ati ra ono liyane
Janjiku tak buktekke ora mung ono lambe
Tunggunen baliku bebrayan tekane sak lawase
Dek lungaku ra keget cidro
Aku lagi pengen mikir kerjo
Tak jaluk kowe ojo keloro-loro
Dek tresnaku mung siji kowe
Langit b-mi kang dadi seksine
Yen neng ati ra ono wanito liyo
Kowe rasah sok mutusi, aku ra neng endi-endi
Aku lungo amung golek rejeki
Anggonku ngabari yo mung lewat bbm-an
Kadang sinyal angel marai dadi penghalang
Neng yo kudu sabar, ora usah nggo nesunan
Mergo trenso kui mestina akeh pacoban
Sing tak jaluk kowe ojo nganti ilang roso
Senajan aku kerep gawe gelo lan kuciwo
Jembarno atimu sak jembare laut samudro
Kowe kudu ngerti yen aku iki cah kerjo
Mas yen pancen kuwi karepmu
Aku yo mung tansah biso nunggu
Tak kuatne atiku tanpo sliramu
Mas nadyan kowe lungo kerjo
Sing tak jalu kowe tetep setio
Ojo nganti kegudho wanito liyo
Sabaro aku yo mung cah kerjo
Sudah tahu Yang Ini Belum?
Hey Kids Jaman Now, Se-update Apa Sih Kamu? Check This Out!
H-7, Inilah Fakta-fakta Tentang Pernikahan Song Song Couple
Ini Klarifikasi Nadine Waworuntu Terkait Video Ciuman Dengan Verrell Bramasta
Nadine Waworuntu Sedih Video Truth or Dare Dengan Verrell Tersebar di Sosmed
Sumber Kekayaan Syahrini Yang Tak Habis-Habis Akhirnya Terkuak, Ternyata...
Ikut Lomba Olahraga, Sixpack Emran Suami Laudya Cynthia Bella Bikin Gagal Fokus"
Bahagia Itu Sederhana,Cita Citata,46,"Bahagia itu sederhana
Bila kamu ada disisiku
Ku bahagia denganmu
hanya dengan dirimu
indah rasanya hidupku
aku selalu merindu
rindu kasih sayangmu
dan senyummu
Bahagia itu sederhana
Bila aku melihat senyumanmu
Bahagia itu sederhana
bila kamu ada disisiku
Bahagia
Bahagia
Bahagia
Ku bahagia denganmu
Hanya dengan dirimu
Indah rasanya hidupku
Aku slalu merindu
Rindu kasih sayangmu
Dan senyummu
Bahagia itu sederhana
Bila aku melihat senyumanmu
Bahagia itu sederhana
Bila kamu ada disisiku"
Jikalau,The Adams,44,"Jikalau telah datang
Waktu yang dinanti
Ku pasti bahagiakan dirimu seorang
Kuharap dikau sabar menunggu
Berilah aku waktu
Tuk wujudkan semua
Janji ini untukmu
Ku tak akan lupa
Kuharap dikau sabar menunggu
Untaian kata-kata
Yang kuucapkan untukmu
Tak seindah kata cinta
Yang dia berikan padamu
Namun kau slalu ada di hatiku
Berilah aku waktu
Tuk wujudkan semua
Janji ini untukmu
Ku tak akan lupa
Kuharap dikau sabar menunggu
Jikalau telah datang
Waktu yang dinanti
Ku pasti bahagiakan
Dirimu seorang
Kuharap dikau sabar menunggu
Ku pasti akan datang untukmu"
Aishiteru Tinggal Cerita,Zivilia,45,"Gelisah rasa hati ini ku cemburu
Menyesal terlalu lama membiarkanmu sendiri
Maafkan terlalu lama engkau menunggu dan jenuh
Hingga kau pergi lalu temukan penggantiku
Dulu walau raga kita terpisah jauh
Namun kini hati semakin jauh
Perlahan rapuh, terhapus ruang dan waktu
Kini Aishiteru tinggal lah cerita
Saat mimpi mu hanyalah denganku
Sampai ku sadari, aku telah kehilanganmu
Ku tahu menunggu sangatlah menyebalkan bagimu
Mana janjimu kan selalu setia menunggu
Dulu walau raga kita terpisah jauh
Namun kini hati semakin jauh
Perlahan rapuh, terhapus ruang dan waktu
Kini Aishiteru tinggal lah cerita
Saat mimpi mu hanyalah denganku
Sampai ku sadari aku telah kehilanganmu
Ku tahu menunggu sangatlah menyebalkan bagimu
Dulu walau raga kita terpisah jauh
Namun kini hati semakin jauh
Perlahan rapuh, terhapus ruang dan waktu
Kini Aishiteru tinggal lah cerita
Saat mimpi mu hanyalah denganku
Sampai ku sadari aku telah kehilanganmu
Kini Aishiteru tinggalah cerita"
Dirimu Melody - Kimi Wa Melody,JKT48,44,"waktu terus berjalan
tanpa sadar diriku sampai di ujung waktu
menoleh ke belakang
tak ada satupun yang terasa sia-sia
bukan air mata pilu yang terbit di ujung mata, tapi haru
berdiri di ujung waktu, ku ucapkan selamat tinggal
terakhir dariku tapi bukan akhir cerita
melainkan awal mula bagi cerita setiap kita
sinar mentari yang menjadi sihir musim semi
seluruh kota dan semua orang jadi bercahaya
angin yang berhembus pun tanpa sadar membuatku
bersenandung sendiri di sini
favorite song kita berdua yang lama tersimpan
jauh di dalam kenangan telah terlupakan
entah kenapa aku jadi teringat kembali
kan lagu itu
rasa cinta yang sejak dulu selalu ku pendam
kini kan bersiap
radio yang bersuara bising perlahan mulai terdengar
menembus waktu
dirimu melody melody yang ku rindukan harmony harmony
ku menahan rasa sakit karena ku tak mampu mengatakan suka
milikku melody melody hanya refrain yang bisa ku ingat
masa mudaku yang pilu, hari-hari yang berkilau kan kembali lagi
dari tengah kota aku berjalan bersamamu
dan tersesat di masa mudaku yang telah berlalu
tanpa ku sadari diriku telah tumbuh dewasa
tanpa sempat mendengarkan lagu
mungkinkah ku terlanjur melupakan sesuatu
diri ini hanya sibuk mencari hal yang baru
diriku yang sekarang seolah-seolah ditanya
oleh musik itu
hal-hal yang kebetulan selalu mengajarkan
bahwa masa depan ternyata semua ada artinya
cinta yang lama terpejam kini terbangun
manisnya memory memory yang ku impikan glory days glory days
keabadian yang ada dalam perpisahan, itulah janjiku
suddenly memory memory bayangan itu semakin jelas
diriku yang tanpa sadar senandungkan lagu ini, sekarang pun masih
jika saja kau menoleh
mungkin saja dirimu juga mengingatnya
lagu yang selalu diputar hari itu, hymn song
dirimu melody melody yang ku rindukan harmony harmony
ku menahan rasa sakit karena ku tak mampu mengatakan suka
milikku melody melody hanya refrain yang bisa ku ingat
rasa pahit hari itu masih bisa ku rasakan
inilah melody melody aku yakin kau di suatu tempat
senandungkan lagu ini, kenangan seiring waktu menjadi indah
senandungkan lagu ini, alunan melody terindah di hari itu"
Mimpi,Anggun,44,"Dalam hitam kelap malam
Ku berdiri melawan sepi
Di sini di pantai ini
Telah terkubur sejuta kenangan
Di hempas keras gelombang
Dan tertimbun batu karang
Yang tak kan mungkin dapat terulang
Wajah putih pucat pasi
Tergores luka di hati
Matamu membuka kisah
kasih asmara yang telah ternoda
Hapuskan semua khayalan
Lenyapkan satu harapan
Kemana lagi harus mencari
Kau sandarkan sejenak beban diri
Kau taburkan benih kasih
Hanyalah emosi
Melambung jauh terbang tinggi
Bersama mimpi
Terlelap dalam lautan emosi
Setelah aku sadar diri
Kau tlah jauh pergi
Tinggalkan mimpi yang tiada bertepi
Kini hanya rasa rindu
Merasuk di dada
Serasa sukma melayang pergi
Terbawa arus kasih membara"
Melamarmu,BADAI ROMANTIC PROJECT,44,"di ujung cerita ini
di ujung kegelisahanmu
ku pandang tajam bola matamu
cantik dengarkanlah aku
aku tak setampan don juan
tak ada yang lebih dari cintaku
tapi saat ini ku tak ragu
ku sungguh memintamu
jadilah pasangan hidupku
jadilah ibu dari anak-anakku
membuka mata dan tertidur di sampingku
aku tak main-main
seperti lelaki yang lain
satu yang ku tahu ku ingin melamarmu
aku tak setampan don juan
tak ada yang lebih dari cintaku
tapi saat ini ku tak ragu
ku sungguh memintamu
jadilah pasangan hidupku, jadilah ibu dari anak-anakku
membuka mata dan tertidur di sampingku
aku tak main-main seperti lelaki yang lain
satu yang ku tahu ku ingin melamarmu
jadilah pasangan hidupku, jadilah ibu dari anak-anakku
membuka mata dan tertidur di sampingku (di sampingku)
aku tak main-main (main-main) seperti lelaki yang lain
satu yang ku tahu oh satu yang ku mau, ku ingin melamarmu"
Konco Mesra,Nella Kharisma,43,"Cantiknya Via Vallen & Nella Kharisma, Siapa Yang Kamu Suka?
Yen tak sawang sorote mripatmu
Jane ku ngerti ono ati sliramu
Nanging anane mung sewates konco
Podo ra wanine ngungkapke tresno
Yen ku pandang gemerlap nyang mripatmu
Terpampang gambar waru ning atimu
Nganti kapan abot iku ora mok dukung
Mung dadi konco mesra mergo kependem cinta
Sungguh sayang aku tak bisa langsung mengungkapkan
Perasaan yang ku simpan buat ku tak tenang
Ini semua karena hubungan pertemanan
Kau sudah biasa anggap ku sebagai kawan
Adem panas awakku gara-gara kamu
Nyibakke atiku, gati menyang aku
Sampek kegowo turu, ngimpi ngusap pipimu
Tansah nyoto keroso konco dadi tresno
Nggereges awak ku naliko mepet sliramu
Mung tak sawang esemmu sumebyar nong atiku
Bingung rasane atiku kepiye nyikapi
Biyene konco suwi sak iki tak tresnani
Yen tak sawang sorote mripatmu
Jane ku ngerti ono ati sliramu
Nanging anane mung sewates konco
Podo ra wanine ngungkapke tresno
Yen ku pandang gemerlap nyang mripatmu
Terpampang gambar waru ning atimu
Nganti kapan abot iku ora mok dukung
Mung dadi konco mesra mergo kependem cinta
Sungguh sayang aku tak bisa langsung mengungkapkan
Perasaan yang ku simpan buat ku tak tenang
Ini semua karena hubungan pertemanan
Kau sudah biasa anggap ku sebagai kawan
Adem panas awakku gara-gara kamu
Nyibakke atiku, gati menyang aku
Sampek kegowo turu, ngimpi ngusap pipimu
Tansah nyoto keroso konco dadi tresno
Nggereges awak ku naliko mepet sliramu
Mung tak sawang esemmu sumebyar nong atiku
Bingung rasane atiku kepiye nyikapi
Biyene konco suwi sak iki tak tresnani
Yen tak sawang sorote mripatmu
Jane ku ngerti ono ati sliramu
Nanging anane mung sewates konco
Podo ra wanine ngungkapke tresno
Yen ku pandang gemerlap nyang mripatmu
Terpampang gambar waru ning atimu
Nganti kapan abot iku ora mok dukung
Mung dadi konco mesra mergo kependem cinta
Yen tak sawang sorote mripatmu
Jane ku ngerti ono ati sliramu
Nanging anane mung sewates konco
Podo ra wanine ngungkapke tresno
Yen ku pandang gemerlap nyang mripatmu
Terpampang gambar waru ning atimu
Nganti kapan abot iku ora mok dukung
Mung dadi konco mesra mergo kependem cinta"
Duka,Last Child,43,"Kau membunuhku dengan kepedihan ini
Kau hempaskanku kedalam retaknya hati
Hingga air mata tak mampu
Tuk melukiskan perih
Yang kau ukir dalam hati ini
Kau hancurkan diriku saat engkau pergi
Setelah kau patahkan sayap ini
Hingga ku takkan bisa
Tuk terbang tinggi lagi
Dan mencari bintang
Yang dapat menggantikanmu
Sampai kini masih kucoba
Tuk terjaga dari mimpiku
Yang buatku tak sadar
Bahwa kau bukan lagi milikku
Walau hati tak akan pernah
Dapat melupakan dirimu
Dan tiap tetes air mata
Yang jatuh kuatkan rinduku
Pada indah bayangmu canda tawamu
Pada indahnya duka dalam kenangan kita
Kau hancurkan diriku saat engkau pergi
Setelah kau patahkan sayap ini
Hingga ku takkan bisa
Tuk terbang tinggi lagi
Dan mencari bintang
Yang dapat menggantikanmu
Sampai kini masih kucoba
Tuk terjaga dari mimpiku
Yang buatku tak sadar
Bahwa kau bukan lagi milikku
Walau hati tak akan pernah
Dapat melupakan dirimu
Dan tiap tetes air mata
Yang jatuh kuatkan rinduku
Pada indah bayangmu canda tawamu
Pada indahnya duka dalam kenangan kita
Sampai kini masih kucoba
Tuk terjaga dari mimpiku
Yang buatku tak sadar
Bahwa kau bukan lagi milikku
Walau hati tak akan pernah
Dapat melupakan dirimu
Dan tiap tetes air mata
Yang jatuh kuatkan rinduku
Pada indah bayangmu canda tawamu
Pada indahnya duka dalam kenangan kita"
Konco Tekan Mati,NDX A.K.A.,43,"rasah nangis mergo tresno
ning sandingmu ono konco
rasah dipeksane sak tekane wae
opo maneh perasaan ora kudu gayuh lintang
diloske wae nadyan roso kabotan
kekancan kudu wani dadi siji
paseduluran nganti tekane mati
ngalur ngidul ngulon ngetan wis nganti sewulan
sing mbok ceritake tok gedek-gedeke
nanging awakmu malah dadi isin mergo ditinggalke
hei bro malah koyo karo sopo wae
aku ra bakal piye-piye
pancen mung isane mung iso ngrungoke
tapi sitik sitik aku bakalan ngenei solusine
siji loro telu rungokno omonganku
papat limo enem sopo reti gawe ayem
pitu wolu songo rasah nangis mergo tresno
sepuluh sewelas rolas ndak malah mung tambah kandas
rasah nangis mergo tresno, ning sandingmu ono konco
rasah dipeksane sak tekane wae
opo maneh perasaan ora kudu gayuh lintang
diloske wae nadyan roso kabotan
kekancan kudu wani dadi siji
paseduluran nganti tekane mati
pancen konco tekan mati larang regane raiso dirupiahke
jarang ditemoni tur mesti ngangeni
walaupun tibo tangis susah seneng selalu menemani
mending miker utang daripada wedokan
mending karo konco daripada mung edan
rokok entek rasah bingung kur gari cupitan
opo maneh duit tambah wis jelas entuk utangan
siji loro telu rungokno omonganku
papat limo enem sopo reti gawe ayem
pitu wolu songo rasah nangis mergo tresno
sepuluh sewelas rolas ndak malah mung tambah kandas
rasah nangis mergo tresno, ning sandingmu ono konco
rasah dipeksane sak tekane wae
opo maneh perasaan ora kudu gayuh lintang
diloske wae nadyan roso kabotan
rasah nangis mergo tresno ning sandingmu ono konco
rasah dipeksane sak tekane wae
opo maneh perasaan ora kudu gayuh lintang
diloske wae nadyan roso kabotan
kekancan kudu wani dadi siji
paseduluran nganti tekane mati"
Pulang,Iksan Skuter,42,"Apakah kau pernah jauh dari rumah
rindu yang menumpuk
sakit dan berkecamuk
apakah kau pernah jauh dari rumah
terbangun di tengah malam
dingin lapar tak tertahan
ku sering merasakannya, kawan
ingin pulang dan merebahkan badan
di kasur empuk dan diselimuti bapakku
rindu sayur bayam masakan ibu
ku sering merasakannya, kawan
ingin pulang dan merebahkan badan
sore di teras bersama bapakku
ditemani teh panas ibu
apakah kau pernah jauh dari rumah
menemukan kegagalan
dan air mata yang tak bisa lagi kau teteskan
ku sering merasakannya, kawan
ingin pulang dan merebahkan badan
di kasur empuk dan diselimuti bapakku
rindu sayur bayam masakan ibu
ku sering merasakannya, kawan
ingin pulang dan merebahkan badan
sore di teras bersama bapakku
ditemani teh panas ibu
jika kau merasakannya
ku rasa kita tak jauh berbeda"
Selalu Muda,Payung Teduh,41,"Pada setiap malam yang gelap
Pada fajar yang muram
Pada mimpi yang manja
Pada rindu yang memuja
Pada senyuman yang menua
Hasrat berlapis mekarnya seperti seruni
Kusentuh wajahmu di mimpi yang sunyi
Dekapan tulus membuai nurani
Tak kunjung kutemui di mana kau bersembunyi
Kenangan menjelma dupa
Harumnya merasuk kemana-mana
Membelai helai rindu yang selalu muda"
Jangan Rubah Takdirku,Andmesh,41,"di setiap doaku di setiap air mataku selalu ada kamu
di setiap kataku ku sampaikan cinta ini cinta kita
ku tak akan mundur
ku tak akan goyah
meyakinkan kamu
mencintaiku
tuhan ku cinta dia
ku ingin bersamanya
ku ingin habiskan nafas ini berdua dengannya
jangan rubah takdirku
satukanlah hatiku dengan hatinya
bersama sampai akhir
di setiap kataku ku sampaikan cinta ini
ooh cinta kita
ku tak akan mundur
ku tak akan goyah
meyakinkan kamu
mencintaiku
tuhan ku cinta dia
ku ingin bersamanya
ku ingin habiskan nafas ini berdua dengannya
jangan rubah takdirku
satukanlah hatiku dengan hatinya
bersama sampai akhir"
Apa Adanya,Hivi!,41,"Kawan dengar cerita ku
Tentang wanita idamanku
Dia tidak cantik dan rupawan
Namun hatinya buatku tertawan
Karena dia cintaku
Karena dia sungguh cintaku
Oh kawan tolonglah sampaikan kepadanyaa
Apa yang ku rasakan dan ku inginkan
Bahwa hanyalah dia yang sanggup mengisi hati
Kusuka dia apa adanya
Kawan sampaikan ini padanya
Bahwa ku, ku suka dia apa adanya
Karena dia cintaku
Oh kawan tolonglah sampaikan kepadanya
Apa yang ku rasakan dan ku inginkan
Bahwa hanyalah dia yang sanggup mengisi hati
Kusuka dia apa adanya
Oh kawan tolonglah sampaikan kepadanya
Apa yang ku rasakan dan ku inginkan
Bahwa hanyalah dia yang sanggup mengisi hati
Kusuka dia apa adanya"
Berubah,Naif,41,"Resah
Ingin berkata
Aku peduli
Yang kau lihat
Selalu salah
Selalu salah
Tiada berubah
Dan kau minta
Berubahlah
Ku akan berubah
Seiring waktu
Oh sabarlah sayang
Ku pasti akan berubah
Namun kapankah itu
Entah...
Entah sampai kapan
Aku begini
Ku berubah
Kaupun berubah
Ku akan berubah
Seiring waktu
Oh sabarlah sayang
Ku pasti akan berubah
Namun kapankah itu
Aku pasti akan berubah
Seiring waktu
Oh sabarlah sayang
Ku pasti akan berubah
Namun kapankah itu
Kau takkan tau
Kau takkan tau
Kau takkan tau"
Suket Teki,Didi Kempot,40,"Aku tak sing ngalah
Trimo mudur timbang loro ati
Tak uyako wong kowe wis lali
Ora bakal bali
Paribasan awak urip kari balung
Lilo tak lakoni
Jebule janjimu jebule sumpahmu
Ra biso digugu
Wong salah ora gelem ngaku salah
Suwe-suwe sopo wonge sek betah
Mripatku uwis ngerti sak nyatane
Kowe selak golek menangmu dewe
Tak tandur pari jebul tukule suket teki
Reff
Paribasan awak urip kari balung
Lilo tak lakoni
Jebule janjimu jebule sumpahmu
Ra biso digugu
Wong salah ora gelem ngaku salah
Suwe-suwe sopo wonge sek betah
Mripatku uwis ngerti sak nyatane
Kowe selak golek menangmu dewe
Tak tandur pari jebul tukule suket teki"
Ditinggal Rabi,Nella Kharisma,40,"Atiku rasane loro
nyawang kowe rabi karo wong liyo
nangis getih eluhku
remuk ajur rosoku
kowe tego ninggal aku
opo iki wes dalane
kudu pisah kelangan tresnane
kudu kuat atiku kudu kuat batinku
senajan nyikso tresnoku
mas opo kowe lali karo sumpah janjimu mbiyen bakal ngancani urip tekan matiku
pancene kowe tego medot tali asmoro rabi karo wong liyo
mblenjani tresnoku nelongso
Atiku rasane loro
nyawang kowe rabi karo wong liyo
nangis getih eluhku
remuk ajur rosoku
kowe tego ninggal aku
opo iki wes dalane
kudu pisah kelangan tresnane
kudu kuat atiku kudu kuat batinku
senajan nyikso tresnoku
mas opo kowe lali karo sumpah janjimu mbiyen bakal ngancani urip tekan matiku
pancene kowe tego medot tali asmoro rabi karo wong liyo
mblenjani tresnoku nelongso
Biyen tak tandur pari tukule suket teki
Wes kadung tak pacari malah ditinggal rabi
Kowe tego nglarani blenjani janji suci
Netes eluh tangisku wong tresni wani kelangan
mas opo kowe lali karo sumpah janjimu mbiyen bakal ngancani urip tekan matiku
pancene kowe tego medot tali asmoro rabi karo wong liyo
mblenjani tresnoku nelongso
mas opo kowe lali karo sumpah janjimu mbiyen bakal ngancani urip tekan matiku
pancene kowe tego medot tali asmoro rabi karo wong liyo
mblenjani tresnoku nelongso

Sudah tahu Yang Ini Belum?
Jaran Goyang, Lagu Hits Kekinian yang Miliki Arti Ilmu Pelet?
Lagunya Nge-Hits Tapi Asing di Telinga, Apa Sebenarnya Arti di Balik Kimcil Kepolen?
Arti di Balik Lagu Konco Mesra, Dilema Kids Jaman Now Dari Temen Jadi Demen"
Hampir Sempurna,Rendy Pandugo,40,"Sunyi malam tanpa suara
Hanya hati yang bicara
Kau disampingku diam membisu
Meski riuh dera jiwamu
Mungkinkah ada satu kesempatan
Merangkum rasa yang kini ada
Terbang bersamaku bila kau mau
Genggamlah hatiku
Meski tak sempurna separuh sayapku
Langit berbintang memelukku erat
Andai ku bisa inginku mengerti
Betapa kini ku merindumu
Hanya namamu yang kini terus mengisi
Gema ruang-ruang jiwaku
Semoga ada satu kesempatan
Merangkum rasa yang kini ada
Terbang bersamaku bila kau mau
Genggamlah hatiku
Meski tak sempurna separuh sayapku
Langit berbintang memelukku erat
Semoga ada satu kesempatan
Merangkum rasa yang kini ada
Terbang bersamaku bila kau mau
Genggamlah hatiku
Meski tak sempurna separuh sayapku
Langit berbintang memelukku erat"
Sisa Kebahagiaan,Payung Teduh,39,"Seandainya bisa terbang dari jendela
Menjemputmu lalu kuajak kau berkeliling
Dengan terbang yang laju
Tapi kuyakin kau pasti sering merasakannya
Atau kita bisa berakhir di pantai
Di siang yang terik
Kau rasakan pasirnya panas dipijakkan
Saat sesekali air laut menjilati kakimu yang indah
Kau sibuk menikmati semuanya
Sementara aku gelisah
Karena kegirangan bisa berdua denganmu
Di ujung-ujung waktu ini
Di sisa-sisa kebahagiaan
Yang hampir habis"
Seperti Dia,Nosstress,38,"hujan kini sering tak kunjung turun
walau sudah musimnya
rindu sejukmu sudah terasa
sabar pun diuji di kala panas menerjang
dan di saat kau turun seperti marah
badan ini mulai terendam dan dingin
tak ada tempat untukmu mengalir
dan tak ada muara untuk rumahmu
kau memang tak bisa dipaksakan tuk datang
dan kau memang tak bisa dipaksakan tuk pergi
sama seperti dia, yang tak bisa dipaksakan
tuk mencintai kita, sama seperti dia
yang tak bisa kita hentikan untuk berhenti mencintai kita
kau memang tak bisa dipaksakan tuk datang
dan kau memang tak bisa dipaksakan tuk pergi
sama seperti dia, yang tak bisa dipaksakan
tuk mencintai kita, sama seperti dia
yang tak bisa kita hentikan untuk berhenti mencintai kita"
